Title,Year,Genre,Vote_Average,Vote_Count,Budget,Revenue,TMDB_ID
The Recruit,2003,"['Action', 'Thriller']",6.4,1828,46000000,101200000,1647
Ong-Bak,2003,"['Action', 'Crime']",7.133,1776,1100000,20112926,9316
Jeepers Creepers 2,2003,['Horror'],6.151,1743,17000000,63102666,11351
The Cat in the Hat,2003,"['Family', 'Comedy', 'Adventure', 'Fantasy']",5.29,1741,109000000,133800000,10588
Duplex,2003,['Comedy'],6.083,1738,40000000,19322135,7288
Thirteen,2003,['Drama'],6.66,1702,2000000,10128960,11023
House of 1000 Corpses,2003,['Horror'],6.187,1694,7000000,17949758,2662
Something's Gotta Give,2003,"['Drama', 'Comedy', 'Romance']",6.64,1691,80000000,270000000,6964
What a Girl Wants,2003,"['Comedy', 'Romance', 'Drama', 'Family']",6.298,1687,20000000,50700000,10735
The Animatrix,2003,"['Animation', 'Science Fiction']",7.197,1684,5000000,68000000,55931
"Legally Blonde 2: Red, White & Blonde",2003,"['Comedy', 'Romance']",5.714,1684,45000000,124914842,10327
Taxi 3,2003,"['Action', 'Comedy', 'Crime']",5.748,1592,14500000,64497208,2334
Intolerable Cruelty,2003,"['Comedy', 'Romance', 'Crime']",5.947,1582,60000000,119940815,11775
Looney Tunes: Back in Action,2003,"['Animation', 'Comedy', 'Family']",6.351,1568,80000000,68500000,10715
Holes,2003,"['Adventure', 'Family', 'Drama', 'Comedy']",6.885,1478,20000000,71406573,8326
The Room,2003,"['Drama', 'Romance']",3.999,1466,6000000,1752988,17473
Runaway Jury,2003,"['Drama', 'Thriller']",6.92,1451,60000000,80154140,11329
Girl with a Pearl Earring,2003,"['Drama', 'Romance']",6.621,1432,10500000,33030115,3635
Just Married,2003,"['Romance', 'Comedy']",5.782,1423,18000000,101564935,12090
Tokyo Godfathers,2003,"['Animation', 'Drama', 'Comedy']",7.914,1407,0,607735,13398
High Tension,2003,"['Horror', 'Thriller', 'Mystery']",6.771,1406,2500000,6291958,10226
Cabin Fever,2003,['Horror'],5.69,1381,1500000,30600000,11547
The Lizzie McGuire Movie,2003,"['Family', 'Comedy']",6.326,1302,17000000,55534455,18736
A Tale of Two Sisters,2003,"['Drama', 'Horror', 'Mystery']",7.092,1276,15100000,1100000,4552
Out of Time,2003,"['Thriller', 'Crime', 'Drama']",6.3,1251,50000000,55495563,2116
Honey,2003,"['Music', 'Drama', 'Romance']",6.3,1208,18000000,62646763,10028
101 Dalmatians II: Patch's London Adventure,2003,"['Family', 'Animation', 'Adventure', 'Comedy']",6.019,1207,0,0,13654
The Jungle Book 2,2003,"['Family', 'Animation', 'Adventure']",5.89,1168,20000000,135700000,14873
Open Range,2003,"['Western', 'Drama', 'Action', 'Romance']",7.217,1151,22000000,68296293,2055
The Medallion,2003,"['Thriller', 'Fantasy', 'Action', 'Comedy']",5.607,1146,38000000,34300000,10610
Harry Potter and the Prisoner of Azkaban,2004,"['Adventure', 'Fantasy']",8.0,22549,130000000,789804554,673
The Incredibles,2004,"['Action', 'Adventure', 'Animation', 'Family']",7.719,18412,92000000,631442092,9806
Spider-Man 2,2004,"['Action', 'Adventure', 'Science Fiction']",7.295,15854,200000000,788976453,558
Eternal Sunshine of the Spotless Mind,2004,"['Science Fiction', 'Drama', 'Romance']",8.1,15810,20000000,72258126,38
Kill Bill: Vol. 2,2004,"['Action', 'Crime', 'Thriller']",7.875,14564,30000000,152159461,393
Shrek 2,2004,"['Animation', 'Family', 'Comedy', 'Fantasy', 'Adventure', 'Romance']",7.3,13018,150000000,935454538,809
"I, Robot",2004,"['Action', 'Science Fiction']",6.957,12305,120000000,347234916,2048
The Notebook,2004,"['Romance', 'Drama']",7.892,12163,29000000,115600000,11036
Troy,2004,"['War', 'Action', 'History']",7.2,10701,175000000,497409852,652
Howl's Moving Castle,2004,"['Fantasy', 'Animation', 'Adventure']",8.393,10618,24000000,236049757,4935
Million Dollar Baby,2004,['Drama'],7.953,10053,30000000,216763646,70
Saw,2004,"['Horror', 'Mystery', 'Crime']",7.418,9736,1200000,104045735,176
Mean Girls,2004,"['Drama', 'Comedy']",7.221,9210,17000000,130193514,10625
Shaun of the Dead,2004,"['Horror', 'Comedy']",7.536,8977,6000000,39396175,747
The Day After Tomorrow,2004,"['Science Fiction', 'Thriller', 'Adventure']",6.546,8548,125000000,552639571,435
The Terminal,2004,"['Comedy', 'Drama']",7.351,8365,60000000,219417255,594
The Butterfly Effect,2004,"['Science Fiction', 'Thriller']",7.6,7914,13000000,96800000,1954
The Bourne Supremacy,2004,"['Action', 'Drama', 'Thriller']",7.323,7872,75000000,288500217,2502
Ocean's Twelve,2004,"['Thriller', 'Crime']",6.564,7618,110000000,362744280,163
50 First Dates,2004,"['Comedy', 'Romance']",6.9,7499,75000000,196482882,1824
Hellboy,2004,"['Fantasy', 'Action']",6.672,7196,66000000,99318987,1487
The Polar Express,2004,"['Animation', 'Adventure', 'Family', 'Fantasy']",6.722,6645,165000000,318432432,5255
National Treasure,2004,"['Adventure', 'Action', 'Thriller', 'Mystery']",6.645,6626,100000000,347500000,2059
Shark Tale,2004,"['Animation', 'Action', 'Comedy', 'Family']",6.028,6537,75000000,367300000,10555
Van Helsing,2004,"['Horror', 'Adventure', 'Action']",6.4,6335,160000000,300257475,7131
Collateral,2004,"['Drama', 'Crime', 'Thriller']",7.235,6005,65000000,220239925,1538
The Machinist,2004,"['Thriller', 'Drama']",7.525,5904,5000000,8203235,4553
The Aviator,2004,['Drama'],7.218,5609,110000000,213719942,2567
Man on Fire,2004,"['Action', 'Drama', 'Thriller']",7.459,5429,70000000,130300000,9509
13 Going on 30,2004,"['Comedy', 'Fantasy', 'Romance']",6.8,5392,37000000,96500000,10096
Lemony Snicket's A Series of Unfortunate Events,2004,"['Adventure', 'Comedy', 'Family']",6.818,5156,140000000,209073645,11774
Meet the Fockers,2004,"['Comedy', 'Romance']",6.251,4984,80000000,516642939,693
The Passion of the Christ,2004,['Drama'],7.518,4955,30000000,610063468,615
AVP: Alien vs. Predator,2004,"['Adventure', 'Science Fiction', 'Action', 'Horror']",5.945,4747,70000000,177427090,395
Resident Evil: Apocalypse,2004,"['Horror', 'Action', 'Science Fiction']",6.354,4574,45000000,129342769,1577
The Village,2004,"['Drama', 'Mystery', 'Thriller']",6.486,4432,60000000,256700000,6947
Anchorman: The Legend of Ron Burgundy,2004,['Comedy'],6.701,4395,26000000,90574188,8699
The Chronicles of Riddick,2004,"['Action', 'Science Fiction']",6.543,4317,105000000,115772733,2789
White Chicks,2004,"['Comedy', 'Crime']",6.937,4316,37000000,113100000,12153
Dawn of the Dead,2004,"['Horror', 'Action']",7.051,4284,26000000,102278712,924
Garfield,2004,"['Comedy', 'Family']",5.729,4156,50000000,200800000,8920
Blade: Trinity,2004,"['Action', 'Horror', 'Science Fiction']",5.862,4143,65000000,128905366,36648
Downfall,2004,"['Drama', 'History', 'War']",7.9,4112,16000000,92181574,613
The Girl Next Door,2004,"['Comedy', 'Romance']",6.733,3817,21000000,31635150,10591
Secret Window,2004,"['Mystery', 'Thriller']",6.566,3812,40000000,92900000,1586
DodgeBall: A True Underdog Story,2004,['Comedy'],6.4,3664,20000000,168423227,9472
Finding Neverland,2004,"['Drama', 'Fantasy']",7.319,3657,25000000,116766556,866
Before Sunset,2004,"['Drama', 'Romance']",7.807,3622,2700000,15992615,80
Closer,2004,"['Drama', 'Romance']",6.8,3615,27000000,115505027,2288
Catwoman,2004,"['Action', 'Fantasy', 'Crime']",4.6,3491,100000000,82102379,314
Alexander,2004,"['War', 'History', 'Action', 'Adventure', 'Drama', 'Romance']",5.952,3404,155000000,167298192,1966
The Princess Diaries 2: Royal Engagement,2004,"['Comedy', 'Drama', 'Family', 'Romance']",6.7,3344,40000000,134734481,11130
A Cinderella Story,2004,"['Comedy', 'Family', 'Romance']",6.6,3308,19000000,70067909,11247
The Grudge,2004,"['Horror', 'Mystery', 'Thriller']",5.914,3082,10000000,183474602,1970
The Lion King 1½,2004,"['Family', 'Animation', 'Comedy', 'Adventure']",6.6,3078,0,1465,11430
The SpongeBob SquarePants Movie,2004,"['Family', 'Comedy', 'Adventure', 'Animation']",7.1,3072,30000000,141067890,11836
The Life Aquatic with Steve Zissou,2004,"['Adventure', 'Comedy', 'Drama']",7.1,3046,50000000,34808403,421
Hotel Rwanda,2004,"['Drama', 'History', 'War']",7.715,3023,17500000,38000000,205
Kung Fu Hustle,2004,"['Action', 'Comedy', 'Crime', 'Fantasy']",7.478,3016,20000000,102034104,9470
The Punisher,2004,"['Action', 'Crime', 'Drama']",6.355,3011,33000000,54700105,7220
Bridget Jones: The Edge of Reason,2004,"['Comedy', 'Romance']",6.228,2951,40000000,265126918,9801
Along Came Polly,2004,"['Comedy', 'Romance']",6.023,2944,42000000,178300000,5966
Scooby-Doo 2: Monsters Unleashed,2004,"['Mystery', 'Fantasy', 'Adventure', 'Comedy']",6.08,2843,80000000,181466833,11024
King Arthur,2004,"['Adventure', 'War', 'History', 'Action', 'Drama']",6.3,2831,120000000,203567857,9477
EuroTrip,2004,['Comedy'],6.609,2792,25000000,22605153,9352
Around the World in 80 Days,2004,"['Action', 'Adventure', 'Comedy']",5.95,2611,110000000,72178895,10204
The Chorus,2004,['Drama'],7.729,2520,5300000,83600000,5528
Mulan II,2004,"['Animation', 'Comedy', 'Family', 'Action']",6.5,2456,0,0,12242
Starsky & Hutch,2004,"['Comedy', 'Crime']",5.82,2432,60000000,170300000,9384
Primer,2004,"['Science Fiction', 'Drama', 'Thriller']",6.763,2310,7000,545436,14337
Layer Cake,2004,"['Drama', 'Thriller', 'Crime']",6.914,2257,6500000,11900000,4836
Harold & Kumar Go to White Castle,2004,"['Comedy', 'Adventure']",6.545,2175,9000000,23936908,11282
Home on the Range,2004,"['Animation', 'Family']",6.051,2111,110000000,145358062,13700
Ray,2004,"['Drama', 'Music']",7.45,2110,40000000,124700000,1677
Napoleon Dynamite,2004,['Comedy'],6.782,2034,400000,46118097,8193
Cellular,2004,"['Action', 'Thriller', 'Drama', 'Crime']",6.389,2008,25000000,57678321,9759
Team America: World Police,2004,"['Adventure', 'Action', 'Comedy']",6.728,1962,32000000,50826898,3989
Garden State,2004,"['Comedy', 'Drama', 'Romance']",7.081,1959,2500000,26781723,401
District B13,2004,"['Action', 'Thriller', 'Science Fiction']",6.804,1923,12000000,11169386,10045
Ella Enchanted,2004,"['Family', 'Fantasy', 'Comedy']",6.47,1918,31000000,27400000,14442
Sideways,2004,"['Comedy', 'Drama', 'Romance']",7.113,1794,16000000,109502303,9675
House of Flying Daggers,2004,"['Adventure', 'Drama', 'Action']",7.272,1723,15000000,92863945,9550
Super Size Me,2004,['Documentary'],6.726,1722,65000,28575078,9372
The Phantom of the Opera,2004,"['Thriller', 'Drama', 'Romance']",7.3,1717,70000000,154674241,9833
Seed of Chucky,2004,"['Horror', 'Comedy']",5.498,1712,12000000,24829644,11249
Taking Lives,2004,['Thriller'],6.381,1687,45000000,65470529,11081
The Ladykillers,2004,"['Comedy', 'Crime', 'Thriller']",6.129,1677,35000000,76700000,5516
The Manchurian Candidate,2004,"['Drama', 'Thriller', 'Mystery']",6.476,1659,80000000,96105964,14462
Walking Tall,2004,"['Adventure', 'Drama', 'Action', 'Thriller']",6.3,1586,46000000,57223888,11358
Barbie as The Princess & the Pauper,2004,"['Animation', 'Family', 'Comedy']",7.5,1522,0,0,15165
Fahrenheit 9/11,2004,['Documentary'],7.085,1475,6000000,222400000,1777
The Stepford Wives,2004,"['Comedy', 'Science Fiction', 'Horror']",5.686,1380,90000000,102000000,9890
The Motorcycle Diaries,2004,['Drama'],7.418,1370,0,57663224,1653
Spanglish,2004,"['Drama', 'Comedy']",6.023,1349,80000000,55470154,2539
Shutter,2004,"['Horror', 'Mystery', 'Thriller']",7.294,1335,125000,0,17111
Sky Captain and the World of Tomorrow,2004,"['Mystery', 'Action', 'Thriller', 'Science Fiction', 'Adventure']",5.899,1321,70000000,57958696,5137
Hidalgo,2004,"['Western', 'Adventure']",6.9,1286,100000000,108103450,2023
A Very Long Engagement,2004,"['Drama', 'Romance', 'War']",7.316,1271,47000000,0,2841
Mindhunters,2004,"['Mystery', 'Thriller', 'Crime']",6.463,1259,27000000,21100000,16617
Shall We Dance?,2004,"['Drama', 'Romance', 'Comedy']",6.415,1243,50000000,170128460,4380
In the Bedroom,2001,"['Drama', 'Thriller']",6.9,386,1700000,44800000,1999
Seabiscuit,2003,"['Drama', 'History']",7.055,887,87000000,148300000,4464
