Title,Year,Genre,Vote_Average,Vote_Count,Budget,Revenue,TMDB_ID
Operation Fortune: Ruse de Guerre,2023,"['Action', 'Comedy', 'Thriller']",6.466,1773,50000000,48983306,739405
Expend4bles,2023,"['Action', 'Adventure', 'Thriller']",6.09,1764,100000000,37917985,299054
Wish,2023,"['Animation', 'Family', 'Fantasy', 'Adventure']",6.272,1687,175000000,254997360,1022796
Perfect Days,2023,['Drama'],7.773,1655,14000000,24094016,976893
The Family Plan,2023,"['Action', 'Comedy', 'Family']",7.2,1651,0,0,1029575
Tetris,2023,"['Thriller', 'History', 'Drama']",7.663,1568,0,0,726759
Winnie the Pooh: Blood and Honey,2023,"['Horror', 'Thriller']",4.993,1511,100000,7717044,980078
Nowhere,2023,"['Thriller', 'Drama']",7.336,1488,0,0,1151534
Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,"['Animation', 'Comedy', 'Action', 'Science Fiction']",7.211,1488,75000000,180513586,614930
"Red, White & Royal Blue",2023,"['Comedy', 'Romance']",7.948,1453,0,0,930094
Thanksgiving,2023,"['Horror', 'Mystery']",6.483,1453,15000000,46553280,1071215
There's Still Tomorrow,2023,"['Drama', 'Comedy', 'History']",8.105,1440,9000000,50121593,1026227
Hypnotic,2023,"['Mystery', 'Science Fiction', 'Thriller', 'Action', 'Drama']",6.206,1379,70000000,16014123,536437
The Mother,2023,"['Action', 'Thriller']",6.625,1353,0,0,552688
No One Will Save You,2023,"['Horror', 'Science Fiction']",6.679,1338,22800000,0,820609
The Three Musketeers: D'Artagnan,2023,"['Adventure', 'Action', 'Drama', 'History']",6.938,1322,27500000,31843086,796185
When Evil Lurks,2023,"['Horror', 'Thriller']",7.212,1305,0,2090252,744857
Retribution,2023,"['Thriller', 'Action', 'Adventure']",6.564,1298,20000000,18685751,762430
Leo,2023,"['Animation', 'Comedy', 'Family']",7.392,1282,0,0,1075794
Nimona,2023,"['Animation', 'Family', 'Action', 'Science Fiction', 'Adventure', 'Fantasy', 'Comedy']",7.867,1270,0,0,961323
Dogman,2023,"['Action', 'Drama', 'Crime']",7.874,1266,0,4082217,944401
Knights of the Zodiac,2023,"['Fantasy', 'Action', 'Adventure', 'Science Fiction']",6.309,1241,60000000,7000000,455476
The Wonderful Story of Henry Sugar,2023,"['Comedy', 'Fantasy', 'Adventure']",7.238,1231,0,0,923939
Beau Is Afraid,2023,"['Comedy', 'Adventure', 'Fantasy']",6.719,1224,35000000,12337378,798286
American Fiction,2023,"['Comedy', 'Drama']",7.284,1208,16000000,22483370,1056360
To Catch a Killer,2023,"['Thriller', 'Crime', 'Drama']",6.868,1208,0,3138750,605886
The Exorcist: Believer,2023,"['Horror', 'Thriller']",5.8,1197,30000000,136284218,807172
Missing,2023,"['Drama', 'Mystery', 'Thriller']",7.41,1188,7000000,45100756,768362
Haunted Mansion,2023,"['Comedy', 'Drama', 'Fantasy']",6.439,1169,157800000,117449790,616747
Kandahar,2023,"['Action', 'Thriller', 'War']",6.808,1162,30000000,9400000,717930
Ferrari,2023,"['History', 'Drama']",6.374,1161,95000000,39220516,365620
Dream Scenario,2023,"['Comedy', 'Fantasy']",6.653,1157,10000000,14114415,823482
Asterix & Obelix: The Middle Kingdom,2023,"['Family', 'Comedy', 'Adventure']",4.837,1119,72000000,46497678,643215
Deadpool & Wolverine,2024,"['Action', 'Comedy', 'Science Fiction']",7.57,7923,200000000,1338073645,533535
Dune: Part Two,2024,"['Science Fiction', 'Adventure']",8.132,7191,190000000,714844358,693134
Inside Out 2,2024,"['Animation', 'Adventure', 'Comedy', 'Family']",7.551,6243,200000000,1698863816,1022789
The Wild Robot,2024,"['Animation', 'Science Fiction', 'Family', 'Adventure', 'Drama']",8.319,5489,78000000,331982078,1184918
The Substance,2024,"['Drama', 'Horror', 'Science Fiction']",7.14,5336,17500000,76506196,933260
Furiosa: A Mad Max Saga,2024,"['Action', 'Science Fiction', 'Adventure']",7.46,4486,168000000,174287546,786892
Godzilla x Kong: The New Empire,2024,"['Action', 'Adventure', 'Science Fiction']",7.077,4394,150000000,571750016,823464
Alien: Romulus,2024,"['Horror', 'Science Fiction']",7.176,4088,80000000,350865342,945961
Gladiator II,2024,"['Action', 'Adventure', 'Drama']",6.655,3983,310000000,462180717,558449
Kingdom of the Planet of the Apes,2024,"['Science Fiction', 'Adventure', 'Action']",7.057,3959,160000000,397378150,653346
Civil War,2024,"['War', 'Action', 'Drama']",6.848,3924,50000000,126542249,929590
The Beekeeper,2024,"['Action', 'Crime', 'Thriller']",7.277,3866,35000000,152720535,866398
Venom: The Last Dance,2024,"['Action', 'Science Fiction', 'Adventure']",6.684,3840,120000000,478937618,912649
The Fall Guy,2024,"['Action', 'Comedy', 'Romance']",6.984,3302,125000000,181073291,746036
Kung Fu Panda 4,2024,"['Animation', 'Family', 'Action', 'Comedy', 'Adventure', 'Fantasy']",7.031,3272,80000000,548040835,1011985
Nosferatu,2024,"['Horror', 'Fantasy']",6.693,3236,50000000,181764515,426063
Bad Boys: Ride or Die,2024,"['Action', 'Comedy', 'Crime', 'Thriller', 'Adventure']",7.345,3112,100000000,404547819,573435
A Quiet Place: Day One,2024,"['Horror', 'Science Fiction', 'Thriller']",6.7,3017,67000000,261907653,762441
Sonic the Hedgehog 3,2024,"['Action', 'Science Fiction', 'Comedy', 'Family']",7.6,3010,122000000,492162604,939243
Conclave,2024,"['Drama', 'Thriller']",7.202,3002,20000000,115657988,974576
Despicable Me 4,2024,"['Family', 'Comedy', 'Animation', 'Science Fiction']",7.015,2970,100000000,969597394,519182
Beetlejuice Beetlejuice,2024,"['Comedy', 'Fantasy', 'Horror']",6.961,2844,99000000,452000435,917496
Moana 2,2024,"['Family', 'Comedy', 'Adventure', 'Animation', 'Fantasy']",7.026,2783,150000000,1059242164,1241982
Road House,2024,"['Action', 'Thriller']",6.939,2757,85000000,0,359410
Anora,2024,"['Drama', 'Comedy', 'Romance']",7.052,2727,6000000,56286295,1064213
Red One,2024,"['Action', 'Comedy', 'Fantasy']",7.035,2715,250000000,185700759,845781
Twisters,2024,"['Action', 'Thriller']",6.79,2701,155000000,372262265,718821
Joker: Folie à Deux,2024,"['Drama', 'Crime', 'Thriller']",5.409,2669,190000000,207500287,889737
Damsel,2024,"['Fantasy', 'Action', 'Adventure']",7.0,2586,60000000,5000,763215
Wicked,2024,"['Drama', 'Romance', 'Fantasy']",6.906,2535,150000000,756443397,402431
Trap,2024,"['Crime', 'Horror', 'Mystery', 'Thriller']",6.262,2513,30000000,83677281,1032823
Carry-On,2024,"['Thriller', 'Action']",6.889,2477,47000000,0,1005331
Flow,2024,"['Animation', 'Adventure', 'Fantasy', 'Family']",8.131,2438,3700000,17660107,823219
Mufasa: The Lion King,2024,"['Adventure', 'Family', 'Animation']",7.359,2432,200000000,722631756,762509
Challengers,2024,"['Drama', 'Romance']",6.939,2426,55000000,94182533,937287
Madame Web,2024,"['Action', 'Fantasy']",5.318,2387,80000000,100498764,634492
Longlegs,2024,"['Crime', 'Horror', 'Thriller']",6.568,2324,10000000,127961936,1226578
Heretic,2024,"['Horror', 'Thriller']",6.975,2278,10000000,51913394,1138194
Juror #2,2024,"['Drama', 'Thriller']",6.871,2196,30000000,21418477,1106739
Kraven the Hunter,2024,"['Action', 'Adventure', 'Thriller']",6.468,2090,130000000,62076533,539972
Ghostbusters: Frozen Empire,2024,"['Fantasy', 'Adventure', 'Comedy']",6.482,1968,100000000,201967521,967847
Smile 2,2024,"['Horror', 'Mystery']",6.594,1890,28000000,138128854,1100782
Late Night with the Devil,2024,['Horror'],7.111,1864,2000000,15469415,938614
Emilia Pérez,2024,"['Drama', 'Thriller']",6.509,1834,26000000,16302703,974950
The Count of Monte Cristo,2024,"['Adventure', 'Action', 'Drama']",7.954,1819,46000000,75360860,1084736
The Idea of You,2024,"['Romance', 'Drama', 'Comedy']",7.332,1806,0,36178,843527
Terrifier 3,2024,"['Horror', 'Thriller']",6.814,1799,2000000,90322103,1034541
Speak No Evil,2024,"['Horror', 'Thriller']",7.187,1788,15000000,76756109,1114513
Abigail,2024,"['Horror', 'Thriller', 'Crime', 'Action', 'Comedy']",6.721,1775,28000000,43015969,1111873
It Ends with Us,2024,"['Drama', 'Romance']",6.969,1753,25000000,350993761,1079091
Blink Twice,2024,"['Mystery', 'Thriller']",6.681,1665,20000000,46393906,840705
The Ministry of Ungentlemanly Warfare,2024,"['Action', 'Comedy', 'War']",7.033,1664,60000000,29768915,799583
Argylle,2024,"['Action', 'Adventure', 'Comedy']",6.022,1594,200000000,96221061,848538
Immaculate,2024,"['Horror', 'Mystery', 'Thriller']",6.224,1511,9000000,35340015,1041613
Rebel Ridge,2024,"['Crime', 'Action', 'Thriller']",6.997,1461,0,0,646097
IF,2024,"['Comedy', 'Fantasy', 'Family']",7.019,1459,110000000,190309707,639720
Your Fault,2024,"['Drama', 'Romance']",7.132,1454,0,0,1156593
Atlas,2024,"['Science Fiction', 'Action']",6.704,1454,100000000,0,614933
Hit Man,2024,"['Comedy', 'Romance', 'Crime']",6.794,1434,8800000,5101673,974635
Transformers One,2024,"['Animation', 'Science Fiction', 'Adventure', 'Family']",8.023,1434,75000000,129408392,698687
The Watchers,2024,"['Fantasy', 'Horror', 'Mystery']",6.376,1422,30000000,51147812,1086747
The Brutalist,2024,"['Drama', 'History']",6.962,1396,9600000,50145227,549509
Lift,2024,"['Action', 'Comedy', 'Crime']",6.44,1370,0,0,955916
Land of Bad,2024,"['Action', 'War', 'Thriller']",7.271,1360,18000000,7021101,969492
Rebel Moon - Part Two: The Scargiver,2024,"['Science Fiction', 'Action', 'Adventure']",6.085,1361,83000000,0,934632
The Garfield Movie,2024,"['Family', 'Comedy', 'Adventure', 'Animation']",7.028,1351,60000000,254907482,748783
Under Paris,2024,"['Action', 'Horror']",5.932,1347,0,0,1001311
Borderlands,2024,"['Action', 'Science Fiction', 'Comedy']",5.617,1336,115000000,33017367,365177
Beverly Hills Cop: Axel F,2024,"['Action', 'Comedy', 'Crime']",6.7,1325,150000000,0,280180
The Platform 2,2024,"['Science Fiction', 'Horror', 'Thriller']",5.55,1312,0,0,1125510
Tarot,2024,['Horror'],6.412,1294,8000000,49256239,719221
MaXXXine,2024,"['Horror', 'Thriller']",6.321,1286,10000000,22057161,1023922
Wolfs,2024,"['Crime', 'Comedy', 'Action']",6.5,1268,80000000,0,877817
Monkey Man,2024,"['Action', 'Thriller']",6.881,1252,10000000,35271631,560016
A Complete Unknown,2024,"['Drama', 'Music']",7.111,1248,65000000,138003641,661539
A Real Pain,2024,"['Comedy', 'Drama']",6.76,1203,3000000,24856027,1013850
The First Omen,2024,['Horror'],6.85,1189,30000000,53992802,437342
Apocalypse Z: The Beginning of the End,2024,"['Drama', 'Action', 'Horror']",6.724,1167,0,500000,1118031
The Crow,2024,"['Action', 'Fantasy', 'Horror']",5.817,1154,50000000,24109036,957452
Kinds of Kindness,2024,"['Drama', 'Comedy']",6.48,1123,15000000,16398509,1029955
We Live in Time,2024,"['Romance', 'Drama']",7.257,1102,20000000,37182814,1100099
No Way Up,2024,"['Thriller', 'Horror', 'Action']",6.3,1072,0,0,1096197
The Union,2024,"['Action', 'Comedy']",6.1,1058,0,0,704239
Fly Me to the Moon,2024,"['Romance', 'Comedy']",6.806,1028,100000000,42260534,956842
The Bikeriders,2024,"['Crime', 'Drama']",6.69,1003,40000000,36110860,1008409
Babygirl,2024,"['Drama', 'Romance']",5.739,1001,20000000,60934894,1097549
Spaceman,2024,"['Science Fiction', 'Adventure', 'Drama']",6.717,958,40000000,0,636706
Upgraded,2024,"['Romance', 'Comedy']",7.186,947,0,0,1014590
The Tearsmith,2024,"['Romance', 'Drama']",6.5,918,7000000,0,1127166
Beating Hearts,2024,"['Romance', 'Crime', 'Drama']",7.198,917,37315205,36010728,959604
Megalopolis,2024,"['Science Fiction', 'Drama']",5.175,901,120000000,14387154,592831
Bob Marley: One Love,2024,"['Music', 'History', 'Drama']",6.647,899,70000000,180828556,802219
Woman of the Hour,2024,"['Crime', 'Drama', 'Thriller']",6.424,898,836057,0,835113
Don't Move,2024,"['Horror', 'Thriller']",6.334,897,0,0,1063877
Subservience,2024,"['Science Fiction', 'Horror', 'Thriller']",6.639,890,4400000,262793,1064028
Miller's Girl,2024,"['Thriller', 'Drama', 'Romance']",6.3,880,4000000,1430985,1026436
I'm Still Here,2024,"['Drama', 'History']",7.947,861,1480000,36109482,1000837
Love Lies Bleeding,2024,"['Crime', 'Romance', 'Thriller', 'Drama']",6.568,860,10000000,12778225,948549
Arthur the King,2024,"['Adventure', 'Drama']",7.577,855,19000000,40829138,618588
Uglies,2024,"['Science Fiction', 'Adventure', 'Action']",5.753,853,0,0,748167
Fences,2016,['Drama'],6.872,2728,24000000,64400000,393457
Once Upon a Time... in Hollywood,2019,"['Comedy', 'Drama', 'Thriller']",7.426,14284,95000000,392105159,466272
Drive My Car,2021,['Drama'],7.432,1407,1300000,15356046,758866
TÁR,2022,"['Music', 'Drama']",7.09,1425,35000000,29048571,817758
Women Talking,2022,['Drama'],6.861,661,20000000,7589419,777245
Maestro,2023,"['Drama', 'Romance', 'Music']",6.291,790,80000000,300000,523607
Nickel Boys,2024,"['Drama', 'History']",6.615,293,23200000,3016380,1028196
